STD_YY,SCHOOL_KIND_NM,FOUND_DIV_NM,SCHOOL_NM,MJR_NM,DIV_NM,MJR_CHARTR_NM,MJR_STATE_NM,ERSTD_CNT,MASTER_SUM,MASTER_NON_REGIST_CNT,MASTER_NON_GBSCHL_CNT,MASTER_LVSCHL_CNT,MASTER_CLGRD_WARN_CNT,MASTER_STDNT_ACT_CNT,MASTER_FLK_EXPL_CNT,MASTER_CLAS_TERM_EXCESS_CNT,MASTER_ETC_CNT,DR_SUM,DR_NON_REGIST_CNT,DR_NON_GBSCHL_CNT,DR_LVSCHL_CNT,DR_CLGRD_WARN_CNT,DR_STDNT_ACT_CNT,DR_FLK_EXPL_CNT,DR_CLAS_TERM_EXCESS_CNT,DR_ETC_CNT,MDR_UNITY_SUM,MDR_UNITY_NON_REGIST_CNT,MDR_UNITY_NON_GBSCHL_CNT,MDR_UNITY_LVSCHL_CNT,MDR_UNITY_CLGRD_WARN_CNT,MDR_UNITY_STDNT_ACT_CNT,MDR_UNITY_FLK_EXPL_CNT,MDR_UNITY_CLAS_TERM_EXCESS_CNT,MDR_UNITY_ETC_CNT,TOTSUM,HFWY_DROT_STDNT_RT
2013,일반대학원,사립,강남대학교대학원 _본교,부동산학과(0010552),주간,일반과정,기존,23,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8.7
2013,일반대학원,사립,강남대학교대학원 _본교,특수교육학과(0011182),주간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,전문대학원,사립,강남대학교사회복지전문대학원 _본교,사회복지학과(0011946),주간,일반과정,기존,101,6,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5.9
2013,전문대학원,사립,강남대학교사회복지전문대학원 _본교,사회복지학과(0016438),주간,계약학과,기존,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,강남대학교실천신학대학원 _본교,목회상담전공(0012733),야간,일반과정,기존,6,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33.3
2013,특수대학원,사립,강남대학교실천신학대학원 _본교,신학전공(0012245),야간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,강남대학교실천신학대학원 _본교,신학전공(M.Div)(0039385),야간,일반과정,기존,9,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33.3
2013,특수대학원,사립,강남대학교실천신학대학원 _본교,신학전공(Th.M.)(0116934),야간,일반과정,기존,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,강남대학교실천신학대학원 _본교,사회복지전공(0017968),야간,일반과정,기존,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 건설ㆍ산업대학원 _본교,품질경영전공(0059058),야간,일반과정,폐과,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 건설ㆍ산업대학원 _본교,품질ㆍ기술경영전공(0118808),야간,일반과정,변경,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 건설ㆍ산업대학원 _본교,소방ㆍ도시방재전공(0049817),야간,일반과정,기존,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 건설ㆍ산업대학원 _본교,도시및부동산개발전공(0059911),야간,일반과정,기존,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,다문화교육전공(0033200),야간,일반과정,기존,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.3
2013,특수대학원,사립,경기대학교 교육대학원 _본교,청소년지도상담교육전공(0031529),야간,일반과정,기존,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7
2013,특수대학원,사립,경기대학교 교육대학원 _본교,교정상담교육전공(0024045),야간,일반과정,기존,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,교육방법전공(0023984),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,교육정보공학전공(0028514),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,상담교육전공(0025628),야간,일반과정,기존,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,평생다문화교육전공(0038299),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,교육CEO인적자원개발전공(0048800),야간,일반과정,기존,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,유아교육전공(0052084),야간,일반과정,기존,59,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.4
2013,특수대학원,사립,경기대학교 교육대학원 _본교,초등교육전공(0059214),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,국어교육전공(0041392),야간,일반과정,기존,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,영어교육전공(0030629),야간,일반과정,기존,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,일어교육전공(0026632),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,중국어교육전공(0039797),야간,일반과정,폐과,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,사서교육전공(0048370),야간,일반과정,기존,86,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.3
2013,특수대학원,사립,경기대학교 교육대학원 _본교,공통사회교육전공(0034577),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 교육대학원 _본교,상업정보교육전공(0039995),야간,일반과정,기존,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 미술ㆍ디자인대학원 _본교,미술경영전공(0029444),야간,일반과정,기존,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 행정대학원 _본교,범죄심리전공(0036995),야간,일반과정,폐과,19,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15.8
2013,특수대학원,사립,경기대학교 행정대학원 _본교,부동산개발ㆍ경영전공(0035345),야간,일반과정,폐과,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.3
2013,특수대학원,사립,경기대학교 행정대학원 _본교,부동산투자ㆍ금융전공(0039744),야간,일반과정,폐과,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 행정대학원 _본교,노인복지전공(0043381),야간,일반과정,폐과,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 행정대학원 _본교,직업상담전공(0035584),야간,일반과정,폐과,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 행정대학원 _본교,아동ㆍ가족복지전공(0026280),야간,일반과정,폐과,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16.7
2013,특수대학원,사립,경기대학교 행정대학원 _본교,사법행정전공(0024835),야간,일반과정,폐과,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.3
2013,특수대학원,사립,경기대학교 행정대학원 _본교,사회복지정책전공(0059876),야간,일반과정,기존,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 행정대학원 _본교,일반행정전공(0056885),야간,일반과정,폐과,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경기대학교 행정대학원 _본교,소방및위기관리행정전공(0017647),야간,일반과정,폐과,11,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18.2
2013,특수대학원,사립,경기대학교 행정대학원 _본교,범죄수사전공(0012675),야간,일반과정,폐과,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.5
2013,전문대학원,사립,경희대학교 국제대학원 _본교,국제경영학과(0015559),주간,일반과정,기존,41,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4
2013,전문대학원,사립,경희대학교 국제대학원 _본교,국제통상협력학과(0011805),주간,일반과정,기존,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,전문대학원,사립,경희대학교 국제대학원 _본교,국제개발협력학과(0014447),주간,일반과정,기존,92,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.3
2013,전문대학원,사립,경희대학교 국제대학원 _본교,국제관계학과(0017238),주간,일반과정,기존,20,5,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25.0
2013,특수대학원,사립,경희대학교 테크노경영대학원 _본교,경영정보학과(0011546),야간,일반과정,기존,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2013,특수대학원,사립,경희대학교 테크노경영대학원 _본교,글로벌경영학과(0014577),야간,일반과정,기존,91,8,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8.8
2013,특수대학원,사립,경희대학교 테크노경영대학원 _본교,골프MBA학과(0011372),야간,일반과정,기존,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100.0
2013,특수대학원,사립,경희대학교 테크노경영대학원 _본교,건설안전경영학과(0014966),야간,일반과정,기존,40,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.5
2013,특수대학원,사립,경희대학교평화복지대학원 _본교,아태지역전공(0016605),주간,일반과정,기존,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경희대학교평화복지대학원 _본교,국제평화전공(0011806),주간,일반과정,기존,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,경희대학교평화복지대학원 _본교,대안정치거버넌스전공(0018686),주간,일반과정,기존,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,단국대학교 TESOL대학원 _본교,TESOL학과(0039879),야간,일반과정,기존,47,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.4
2013,특수대학원,사립,단국대학교 경영대학원 _본교,경영학과(0034357),야간,일반과정,기존,183,20,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10.9
2013,특수대학원,사립,단국대학교 경영대학원 _본교,회계학과(0040357),야간,일반과정,폐과,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2013,특수대학원,사립,단국대학교 경영대학원 _본교,협상학과(0058552),야간,일반과정,기존,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,단국대학교 교육대학원 _본교,상담심리전공(0043110),야간,일반과정,기존,123,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.4
2013,특수대학원,사립,단국대학교 교육대학원 _본교,영재교육전공(0117256),야간,일반과정,기존,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,단국대학교 교육대학원 _본교,국어교육전공(0039493),야간,일반과정,변경,27,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.7
2013,특수대학원,사립,단국대학교 교육대학원 _본교,영어교육전공(0056045),야간,일반과정,변경,50,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.0
2013,특수대학원,사립,단국대학교 교육대학원 _본교,일본어교육전공(0055878),야간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,단국대학교 교육대학원 _본교,한문교육전공(0038025),야간,일반과정,폐과,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,단국대학교 교육대학원 _본교,역사교육전공(0041418),야간,일반과정,기존,14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1
2013,특수대학원,사립,단국대학교 교육대학원 _본교,일반사회교육전공(0031111),야간,일반과정,기존,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,단국대학교 문화예술대학원 _본교,문화관리학과(0034800),야간,일반과정,기존,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7
2013,특수대학원,사립,단국대학교 부동산ㆍ건설대학원 _본교,부동산경영학과(0059248),야간,일반과정,기존,102,9,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.8
2013,특수대학원,사립,단국대학교 부동산ㆍ건설대학원 _본교,도시및부동산개발학과(0024366),야간,일반과정,기존,98,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.0
2013,일반대학원,사립,단국대학교 일반대학원 _본교,국어국문학과(0045094),주간,일반과정,기존,23,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17.4
2013,특수대학원,사립,가천대학교 경영대학원 _본교,경영학과(0037831),야간,일반과정,기존,49,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.1
2013,특수대학원,사립,가천대학교 경영대학원 _본교,병원경영학과(0019780),야간,일반과정,폐과,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,의료경영학과(0055034),야간,일반과정,폐과,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.3
2013,특수대학원,사립,가천대학교 경영대학원 _본교,중소기업경영학과(0041064),야간,일반과정,폐과,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,병원경영학전공(0013917),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,태권도산업경영학과(0032292),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,자산관리경영학전공(0012123),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,사회적기업학과(0039090),야간,일반과정,기존,40,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,의료관광학과(0016661),야간,일반과정,폐과,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,산업경제학과(0029870),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,의료관광학(0018624),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,국제통상학과(0036847),야간,일반과정,폐과,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가천대학교 경영대학원 _본교,고용및직업학과(0036493),야간,일반과정,폐과,15,6,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40.0
2013,특수대학원,사립,가천대학교 교육대학원 _본교,교육학과(0028523),야간,일반과정,기존,346,19,3,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5.5
2013,일반대학원,사립,가천대학교 일반대학원 _본교,국어국문학과(0041168),주간,일반과정,기존,37,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.4
2013,일반대학원,사립,가천대학교 일반대학원 _본교,중어중문학과(0057346),주간,일반과정,기존,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,영어영문학과(0046775),주간,일반과정,기존,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,경영학과(0036175),주간,일반과정,기존,90,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.2
2013,일반대학원,사립,가천대학교 일반대학원 _본교,관광경영학과(0049791),주간,일반과정,기존,34,3,0,1,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14.7
2013,일반대학원,사립,가천대학교 일반대학원 _본교,의료경영학과(학연산협동과정)(0049284),주간,일반과정,폐과,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,경제학과(0036575),주간,일반과정,기존,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,회계ㆍ세무학과(0041010),주간,일반과정,기존,67,3,1,2,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,무역학과(0047417),주간,일반과정,기존,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,법학과(0025359),주간,일반과정,기존,18,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22.2
2013,일반대학원,사립,가천대학교 일반대학원 _본교,사회복지학과(0035145),주간,일반과정,기존,8,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37.5
2013,일반대학원,사립,가천대학교 일반대학원 _본교,아동복지학과(0035698),주간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,도시계획학과(0055432),주간,일반과정,기존,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2
2013,일반대학원,사립,가천대학교 일반대학원 _본교,지역개발학과(0045569),주간,일반과정,기존,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,언론영상광고학과(0117111),주간,일반과정,기존,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,행정학과(0031451),주간,일반과정,기존,42,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.8
2013,일반대학원,사립,가천대학교 일반대학원 _본교,경찰ㆍ안보학과(0114609),주간,일반과정,기존,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,교육학과(0015108),주간,일반과정,기존,23,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13.0
2013,일반대학원,사립,가천대학교 일반대학원 _본교,유아교육학과(0033825),주간,일반과정,기존,42,1,0,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7.1
2013,특수대학원,사립,가천대학교 행정대학원 _본교,사회복지학과(0116282),야간,일반과정,기존,103,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.9
2013,특수대학원,사립,가천대학교 행정대학원 _본교,행정학과(0119034),야간,일반과정,신설,32,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1
2013,특수대학원,사립,가톨릭대학교 상담심리대학원 _본교,상담학과(0025634),야간,일반과정,기존,91,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1
2013,특수대학원,사립,가톨릭대학교 상담심리대학원 _본교,영성상담학과(0030605),야간,일반과정,기존,47,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4.3
2013,특수대학원,사립,가톨릭대학교 상담심리대학원 _본교,조직상담학과(0031854),야간,일반과정,기존,45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.2
2013,특수대학원,사립,가톨릭대학교 상담심리대학원 _본교,아동상담학과(0057058),야간,일반과정,기존,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가톨릭대학교 한류대학원 _본교,한류MBA학과(0118897),야간,일반과정,기존,33,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0
2013,특수대학원,사립,가톨릭대학교경영대학원 _본교,경영학과(0011573),야간,일반과정,기존,40,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5
2013,특수대학원,사립,가톨릭대학교교육대학원 _본교,교육공학전공(0010271),야간,일반과정,폐과,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가톨릭대학교교육대학원 _본교,상담교육전공(0020165),야간,일반과정,기존,83,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.4
2013,특수대학원,사립,가톨릭대학교교육대학원 _본교,평생교육전공(0018910),야간,일반과정,기존,11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9.1
2013,특수대학원,사립,가톨릭대학교교육대학원 _본교,교육행정및리더십전공(0010367),야간,일반과정,기존,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.7
2013,특수대학원,사립,가톨릭대학교교육대학원 _본교,유아교육전공(0013662),야간,일반과정,기존,55,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7.3
2013,특수대학원,사립,가톨릭대학교교육대학원 _본교,직업특수교육전공(0014688),야간,일반과정,기존,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2013,특수대학원,사립,가톨릭대학교교육대학원 _본교,특수교육전공(0014402),야간,일반과정,기존,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.7
