STD_YY,SCHOOL_KIND_NM,FOUND_DIV_NM,SCHOOL_NM,COLGE_UNIV_NM,MJR_NM,DIV_NM,MJR_CHARTR_NM,MALE_GRA_CNT,FEMALE_GRA_CNT,HTIR_CONCTN_MALE_EMPLYE_CNT,HTIR_CONCTN_FEMALE_EMPLYE_CNT,OVSEA_MALE_EMPLYE_CNT,OVSEA_FEMALE_EMPLYE_CNT,FARMJ_MALE_ENFLPSN_CNT,FARMJ_FEMALE_ENFLPSN_CNT,INDVDL_CRAT_MALE_ENFLPSN_CNT,INDVDL_CRAT_FEMALE_ENFLPSN_CNT,PSN1_MALE_FUDR_CNT,PSN1_FEMALE_FUDR_CNT,MALE_FRLAC_CNT,FEMALE_FRLAC_CNT,ETSHP_MALE_CNT,ETSHP_FEMALE_CNT,RECR_CNT,EMPLYMT_NO_POSBL_MALE_CNT,EMPLYMT_NO_POSBL_FEMALE_CNT,FRGNR_INTSTD_MALE_CNT,FRGNR_INTSTD_FEMALE_CNT,HTIR_JOSUBSE_MALE_TRGTER_CNT,HTIR_JOSUBSE_FEMALE_TRGTER_CNT,MALE_ETC_PSN_CNT,FEMALE_ETC_PSN_CNT,MALE_UKNWN_PSN_CNT,FEMALE_UKNWN_PSN_CNT,EMPLYMT_RT,ENSCHAT_MALE_ATHT_EMPLYE_CNT,ENSCHAT_FEMALE_ATHT_EMPLYE_CNT,TSCHGRD_MALE_EMPLYE_CNT,TSCHGRD_FEMALE_EMPLYE_CNT,PRMRY_MAINTNC_SUM_EMPRT,PRMRY_MAINTNC_MALE_EMPRT,PRMRY_MAINTNC_FEMALE_EMPRT,SECND_MAINTNC_SUM_EMPRT,SECND_MAINTNC_MALE_EMPRT,SECND_MAINTNC_FEMALE_EMPRT,TERT_MAINTNC_SUM_EMPRT,TERT_MAINTNC_MALE_EMPRT,TERT_MAINTNC_FEMALE_EMPRT,QUAT_MAINTNC_SUM_EMPRT,QUAT_MAINTNC_MALE_EMPRT,QUAT_MAINTNC_FEMALE_EMPRT
2014,일반대학원,사립,대진대학교 대학원 _본교,단과대구분없음,행정학과(0055661),주간,일반과정,0,2,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,0,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,사학과(0013408),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,아동가족복지학과(0014209),주간,일반과정,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,영어영문학과(0018156),주간,일반과정,3,12,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,11,0,0,0,0,0,0,50.0,0,1,1,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,행정학과(0014408),주간,일반과정,3,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,66.7,2,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,수원대학교일반대학원 _본교,단과대구분없음,행정학과(0016008),주간,계약학과,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아세아연합신학대학교대학원 _본교,단과대구분없음,기독교상담학과(0014154),주간,일반과정,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아세아연합신학대학교대학원 _본교,단과대구분없음,선교학과(0017806),주간,일반과정,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아세아연합신학대학교대학원 _본교,단과대구분없음,신학과(0018803),주간,일반과정,21,6,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0,0.0,0,0,0,0,0,11,0,10,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,경영정보학과(0017625),주간,일반과정,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,경영학과(0011571),주간,일반과정,4,3,2,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,2,0,0,0,1,0,0,75.0,2,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,경제학과(0020081),주간,일반과정,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,교육학과(0013244),주간,일반과정,1,9,1,7,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,5,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,국어국문학과(0016341),주간,일반과정,0,12,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,10,0,0,0,1,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,글로벌경영학과(0017786),주간,일반과정,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,금융공학과(0013617),주간,일반과정,7,3,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,2,0,0,75.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,법학과(0017901),주간,일반과정,2,4,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,2,0,0,60.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,사학과(0019881),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,심리학과(0019564),주간,일반과정,14,23,8,10,0,0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,12,0,0,55.6,1,1,1,1,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,영어영문학과(0015367),주간,일반과정,0,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,응용사회학과(0013346),주간,일반과정,2,0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,정치외교학과(0016964),주간,일반과정,1,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,아주대학교대학원 _본교,단과대구분없음,행정학과(0017078),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,안양대학교대학원 _본교,단과대구분없음,경영학과(0011569),주간,일반과정,6,1,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,83.3,4,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,안양대학교대학원 _본교,단과대구분없음,신학과(0015603),주간,일반과정,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,용인대학교 일반대학원 _본교,단과대구분없음,경영학과(0016407),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,용인대학교 일반대학원 _본교,단과대구분없음,경찰보안정보학과(0013236),주간,일반과정,3,1,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,중앙승가대학교대학원 _본교,단과대구분없음,불교학과(0010564),주간,일반과정,12,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,5,0,0,0,0,0,0,7,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,중앙승가대학교대학원 _본교,단과대구분없음,사회복지학과(0010646),주간,일반과정,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,칼빈대학교대학원 _본교,인문사회대학,신학과(3년제)(0018858),주간,일반과정,4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,칼빈대학교대학원 _본교,단과대구분없음,신학과(0016313),주간,일반과정,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,평택대학교 일반대학원 _본교,단과대구분없음,사회복지학과(0025067),주간,일반과정,6,8,5,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,0,0,0,1,0,0,90.9,4,4,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,평택대학교 일반대학원 _본교,단과대구분없음,상담학과(0033257),주간,일반과정,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,국립,한경대학교 일반대학원 _본교,단과대구분없음,경영학과(0114551),주간,일반과정,2,1,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,66.7,1,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한국항공대학교대학원 _본교,단과대구분없음,경영학과(0019045),주간,일반과정,11,4,8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,2,2,0,0,69.2,6,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한국항공대학교대학원 _본교,단과대구분없음,항공경영학과(0118922),주간,계약학과,35,14,33,12,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,0,0,91.8,33,11,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한국항공대학교대학원 _본교,단과대구분없음,항공우주법학과(0018178),주간,일반과정,0,4,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.0,0,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한세대학교 대학원 _본교,단과대구분없음,경찰학과(0052278),주간,일반과정,6,0,5,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,5,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한세대학교 대학원 _본교,단과대구분없음,사회복지학과(0025069),주간,일반과정,2,6,2,5,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,87.5,1,4,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한세대학교 대학원 _본교,단과대구분없음,신학과(0058702),주간,일반과정,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,0.0,2,1,0,0,0,0,0,1,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한신대학교대학원 _본교,단과대구분없음,국사학과(0011722),주간,일반과정,4,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,75.0,2,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한신대학교대학원 _본교,단과대구분없음,기독교교육학과(0019878),주간,일반과정,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한신대학교대학원 _본교,단과대구분없음,기록관리학전공(0017287),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한신대학교대학원 _본교,단과대구분없음,노동정책 및 사회정책전공(0043589),주간,일반과정,0,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,33.3,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한신대학교대학원 _본교,단과대구분없음,신학과(0012220),주간,일반과정,3,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한신대학교대학원 _본교,단과대구분없음,철학과(0017369),주간,일반과정,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,경영컨설팅학과(0114512),주간,일반과정,15,5,10,2,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,1,0,0,0,2,1,0,0,77.8,5,0,1,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,광고홍보학과(0114850),주간,일반과정,9,5,5,4,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,2,1,0,0,76.9,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,금융보험학과(0115104),주간,일반과정,5,2,5,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,5,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,문화인류학과(0115621),주간,일반과정,4,9,2,5,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,2,0,0,1,1,0,0,81.8,1,3,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,문화콘텐츠학학과간협동과정(0205603),주간,일반과정,5,3,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,2,0,0,0,71.4,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,신문방송학과(0116894),주간,일반과정,2,3,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,영어콘텐츠개발학과(0117240),주간,일반과정,1,5,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,3,0,0,16.7,0,0,0,1,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,응용경제학과(0117514),주간,일반과정,5,0,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,2,0,0,0,60.0,2,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,일본언어문화학과(0117688),주간,일반과정,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,한양대학교 대학원 _분교,단과대구분없음,전략경영학과(0117934),주간,일반과정,8,1,8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,6,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,협성대학교일반대학원 _본교,단과대구분없음,경영학과(0018099),주간,일반과정,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,협성대학교일반대학원 _본교,단과대구분없음,사회복지학과(0018152),주간,일반과정,1,5,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,60.0,0,2,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,협성대학교일반대학원 _본교,단과대구분없음,신학과(0016441),주간,일반과정,8,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,8,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,보건학과(0009449),주간,일반과정,3,1,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,3,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,보건학과(학연산협동과정)(0027887),주간,일반과정,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,50.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,생명과학과(0030328),주간,일반과정,4,6,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,3,0,0,0,2,0,0,50.0,1,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,경영학과(0036175),주간,일반과정,23,16,10,3,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,11,13,0,0,1,0,0,0,93.3,9,3,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,관광경영학과(0049791),주간,일반과정,5,7,4,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,4,0,0,0,1,0,0,85.7,3,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,국어국문학과(0041168),주간,일반과정,3,19,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,15,0,0,1,1,0,0,60.0,0,2,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,무역학과(0047417),주간,일반과정,2,11,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,10,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,법학과(0025359),주간,일반과정,4,0,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,3,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,보건정책및관리학과(0204974),주간,일반과정,0,2,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,사회복지학과(0035145),주간,일반과정,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,유아교육학과(0033825),주간,일반과정,1,4,0,4,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,3,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,중어중문학과(0057346),주간,일반과정,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,지역개발학과(0045569),주간,일반과정,3,2,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,100.0,3,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,행정학과(0031451),주간,일반과정,11,3,8,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,3,1,0,0,69.2,8,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가천대학교 일반대학원 _본교,단과대구분없음,회계ㆍ세무학과(0041010),주간,일반과정,14,0,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,3,0,0,0,76.9,10,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,경영학과(0023876),주간,일반과정,3,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,0,66.7,2,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,국사학과(0043971),주간,일반과정,2,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,국어국문학과(0034837),주간,일반과정,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,국제학과(0051012),주간,일반과정,0,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,독서학과(0043256),주간,일반과정,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,사회복지학과(0056155),주간,일반과정,6,11,4,8,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,2,0,0,86.7,3,6,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,사회학과(0034033),주간,일반과정,0,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,심리학과(0056539),주간,일반과정,6,32,3,14,0,0,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,3,14,0,0,55.3,1,2,0,0,0.0,,,0.0,,,0.0,,,0.0,,
2014,일반대학원,사립,가톨릭대학교대학원 _본교,단과대구분없음,아동학과(0041139),주간,일반과정,0,4,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,66.7,0,1,0,0,0.0,,,0.0,,,0.0,,,0.0,,
